2025-05-21 20:02:11,913 - INFO - Initializing SentenceTransformer model...
2025-05-21 20:02:11,914 - INFO - Use pytorch device_name: cpu
2025-05-21 20:02:11,915 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 20:02:14,181 - INFO - SentenceTransformer model initialized successfully
2025-05-21 20:02:52,365 - INFO - Searching database for articles matching: query=space, language=en, country=us, fresh_only=True
2025-05-21 20:02:52,438 - INFO - Found 0 articles in database matching criteria
2025-05-21 20:02:52,446 - INFO - Fetching new articles from APIs: query=space, language=en, country=us
2025-05-21 20:02:52,447 - INFO - Extracted keywords from query: ['space']
2025-05-21 20:02:53,209 - INFO - Fetched 100 articles from NewsAPI
2025-05-21 20:02:53,762 - INFO - Fetched 10 articles from GNewsAPI
2025-05-21 20:02:53,763 - INFO - Fetching RSS feed from: https://news.google.com/rss/search?q=space&hl=en&gl=us&ceid=us:en
2025-05-21 20:02:55,057 - INFO - Found 100 articles from RSS feed
2025-05-21 20:02:55,058 - INFO - Fetched 100 articles from RSS feed
2025-05-21 20:02:55,058 - INFO - Total articles fetched from all sources: 210
2025-05-21 20:10:59,384 - INFO - Searching database for articles matching: query=space, language=en, country=us, fresh_only=True
2025-05-21 20:10:59,440 - INFO - Found 69 articles in database matching criteria
2025-05-21 20:11:18,948 - INFO - Searching database for articles matching: query=food, language=en, country=us, fresh_only=True
2025-05-21 20:11:18,977 - INFO - Found 1 articles in database matching criteria
2025-05-21 20:11:18,990 - INFO - Fetching new articles from APIs: query=food, language=en, country=us
2025-05-21 20:11:18,990 - INFO - Extracted keywords from query: ['food']
2025-05-21 20:11:20,126 - INFO - Fetched 100 articles from NewsAPI
2025-05-21 20:11:20,718 - INFO - Fetched 10 articles from GNewsAPI
2025-05-21 20:11:20,719 - INFO - Fetching RSS feed from: https://news.google.com/rss/search?q=food&hl=en&gl=us&ceid=us:en
2025-05-21 20:11:21,888 - INFO - Found 100 articles from RSS feed
2025-05-21 20:11:21,889 - INFO - Fetched 100 articles from RSS feed
2025-05-21 20:11:21,890 - INFO - Total articles fetched from all sources: 210
2025-05-21 20:21:57,784 - INFO - Watching for file changes with StatReloader
2025-05-21 20:22:34,272 - INFO - Initializing SentenceTransformer model...
2025-05-21 20:22:34,273 - INFO - Use pytorch device_name: cpu
2025-05-21 20:22:34,274 - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-05-21 20:22:37,120 - INFO - SentenceTransformer model initialized successfully
2025-05-21 20:23:38,389 - INFO - Testing NLP model...
2025-05-21 20:23:38,389 - INFO - Loading NLP prediction model and resources...
2025-05-21 20:23:43,171 - INFO - NLP model loaded successfully
2025-05-21 20:23:43,189 - INFO - Running predictions on test texts...
2025-05-21 20:23:43,427 - INFO - Prediction results:
2025-05-21 20:23:43,428 - INFO - 
Text: This article is completely fake and misleading. Th...
2025-05-21 20:23:43,428 - INFO - Fake news: No
2025-05-21 20:23:43,429 - INFO - Sentiment: negative
2025-05-21 20:23:43,429 - INFO - 
Text: Breaking news: Scientists discover new vaccine tha...
2025-05-21 20:23:43,429 - INFO - Fake news: No
2025-05-21 20:23:43,429 - INFO - Sentiment: positive
2025-05-21 20:23:43,430 - INFO - 
Text: Stock market plunges 20% in worst day since 2008 f...
2025-05-21 20:23:43,430 - INFO - Fake news: No
2025-05-21 20:23:43,430 - INFO - Sentiment: negative
2025-05-21 20:23:43,431 - INFO - 
Text: The president announced a new tax plan today that ...
2025-05-21 20:23:43,431 - INFO - Fake news: No
2025-05-21 20:23:43,431 - INFO - Sentiment: negative
2025-05-21 20:23:43,432 - INFO - NLP model test completed successfully!
INFO 2025-05-22 01:34:18,419 tasks 5664 13652 Initializing SentenceTransformer model...
INFO 2025-05-22 01:34:20,963 tasks 5664 13652 SentenceTransformer model initialized successfully
INFO 2025-05-22 02:19:56,852 views 5664 36192 Searching database for articles matching: query=technology, language=en, country=None, fresh_only=True
INFO 2025-05-22 02:19:57,019 views 5664 36192 Found 3 articles in database matching criteria
INFO 2025-05-22 02:19:57,059 views 5664 36192 Fetching new articles from APIs: query=technology, language=en, country=None
INFO 2025-05-22 02:19:57,063 views 5664 36192 Extracted keywords from query: ['technology']
INFO 2025-05-22 02:19:58,285 views 5664 36192 Fetched 100 articles from NewsAPI
INFO 2025-05-22 02:19:58,902 views 5664 36192 Fetched 10 articles from GNewsAPI
INFO 2025-05-22 02:19:58,904 google_rss_fetcher 5664 36192 Fetching RSS feed from: https://news.google.com/rss/search?q=technology&hl=en&gl=None&ceid=None:en
INFO 2025-05-22 02:20:00,146 google_rss_fetcher 5664 36192 Found 100 articles from RSS feed
INFO 2025-05-22 02:20:00,147 views 5664 36192 Fetched 100 articles from RSS feed
INFO 2025-05-22 02:20:00,147 views 5664 36192 Total articles fetched from all sources: 210
INFO 2025-05-22 02:31:05,783 tasks 13996 31316 Initializing SentenceTransformer model...
INFO 2025-05-22 02:31:08,576 tasks 13996 31316 SentenceTransformer model initialized successfully
INFO 2025-05-22 02:32:03,606 views 13996 22464 Searching database for articles matching: query=technology, language=en, country=None, fresh_only=True
INFO 2025-05-22 02:32:03,721 views 13996 22464 Found 91 articles in database matching criteria
INFO 2025-05-22 02:33:37,992 views 13996 38884 Searching database for articles matching: query=technologynature, language=en, country=None, fresh_only=True
INFO 2025-05-22 02:33:38,035 views 13996 38884 Found 0 articles in database matching criteria
INFO 2025-05-22 02:33:38,046 views 13996 38884 Fetching new articles from APIs: query=technologynature, language=en, country=None
INFO 2025-05-22 02:33:38,047 views 13996 38884 Extracted keywords from query: ['technologynature']
INFO 2025-05-22 02:33:38,666 views 13996 38884 Fetched 0 articles from NewsAPI
INFO 2025-05-22 02:33:39,113 views 13996 38884 Fetched 0 articles from GNewsAPI
INFO 2025-05-22 02:33:39,114 google_rss_fetcher 13996 38884 Fetching RSS feed from: https://news.google.com/rss/search?q=technologynature&hl=en&gl=None&ceid=None:en
INFO 2025-05-22 02:33:40,329 google_rss_fetcher 13996 38884 Found 100 articles from RSS feed
INFO 2025-05-22 02:33:40,331 views 13996 38884 Fetched 100 articles from RSS feed
INFO 2025-05-22 02:33:40,332 views 13996 38884 Total articles fetched from all sources: 100
